NavB_up	MemB_up	CD8T_up	CD4T_up	NKcell_up	Monocyte_up	NavB_dn	MemB_dn	CD8T_dn	CD4T_dn	NKcell_dn	Monocyte_dn
MIR148B	0.0113622328247173	0.0751333860820505	0	0	0.0322249653073729	0	0	0	0.00186277248972043	0.0206206409036235	0	0.0041051939548663
NCKAP1L	0.0163302209153461	0.0311779810443161	0	0	0.0114517097274422	0.0477397752112844	0	0	0.0779872355383135	0.0169006451090191	0	0
PDE1B	0.027056320782494	0.00176525548360581	0	0.00370015001889215	0.00410304283448722	0.11661973551969	0	0	0.0444955491620538	0	0	0
CCDC152	0	0	0.0368111102651593	0.0207329680639182	0.0117001982495603	0	0.0132000182759495	0.00756614610681561	0	0	0	0.00611121788189991
GHR	0	0	0.0194750984922972	0	0.0157785955820987	0	0.00397388540227589	0.0184220328779837	0	0.00595034509456854	0	0.0070036926732463
AW549877	0.059551254114479	0.0406392371340641	0	0.00420396541279556	0	0	0	0	0.0458259543785402	0	0.0042968432979163	0.000905866654061752
CARD6	0.40834530906119	0.137931680771032	0.218179367210264	0.18991814028314	0.335860060063665	0	0	0	0	0	0	0.0936858246705366
PTGER4	0	0	0	0.0162937065803657	0.0997092679288508	0.0196337568743837	0.303871713869628	0.273795782083311	0.11875918329414	0	0	0
OSMR	0.00418351104496755	0	0.0233296231020589	0	0	0	0	0.00805767300516971	0	0.00100681517824315	0.02009995480679	0.00916080641326823
EGFLAM	0.0036495142451269	0	0.0340716918879281	0.00265104685835995	0	0	0	0.0130980872750169	0	0	0.010619331787265	0.0141619926941334
WDR70	0	0.000934435900627436	0	0.0189660629345334	0.00507776422268493	0.00300545274898474	0.00938408242455096	0	0.0335767946661052	0	0	0
NIPBL	0.0193858774245456	0.0182826408420613	0	0.0479370614233111	0	0	0	0	0.0187058209717788	0	0.00816028454071276	0.00242918466747255
SLC1A3	0.00655770504613063	0	0.0343232569404571	0	1.82430273279935e-05	0	0	0.0140222955380573	0	0.00340128751108351	0	0.01944938074702
SKP2	0	0	0	0	0	0.0108852651730313	0.0121999104422099	0.0247030822814941	0.0274916424112323	0.0558180662638489	0.0445214087263818	0
IL7R	0	0	0.361007157669102	0	0	0	1	1	0	0.00463705050746206	0.163330440415365	0.181786723019353
DNAJC21	0.0140887683031886	0.00300516592824833	0	0.0186867510651016	0	0	0	0	0.0616105326184503	0	0.0155393997224292	0.0103769708461748
BRIX1	0	0.0212597105623308	0	0	0	0.0180887535292064	0.021215653867384	0	0.0742455269756022	0.00128957503917863	0.00752755437732706	0
TTC23L	0.00203069494647988	0	0.0224526468963436	0	0	0	0	0.00302877436972891	0	0.00868841300208437	0.00029443182634058	0.00933844764944728
RAI14	0	0	0	0	0	0.0594266074971608	0.01010198259974	0.0140085045763626	0.00886605931004044	0.0170769613351685	0.0353514128988025	0
RXFP3	0.013889678197555	0	0.0343833655066726	0.0160088381671631	0	0	0	0.00926903479288236	0	0	0.00351800720218521	0.0122363572812883
TARS	0	0.00380112358455722	0	0.00421292271101595	0	0	0.0420117864153109	0	0.0362576132962205	0	0.00126600306964188	0.0152935977288268
NPR3	0	0	0.0388981026828129	0	0	0	0.00305691004646878	0.000479617213275762	0	0.00644784550249063	0.0133388141747118	0.0271912196499246
SUB1	0	0.03782527892593	0	0	0.0165372167025988	0.0234440848269519	0.00673272701831917	0	0.142957192299177	0.0733787330155212	0	0
PDZD2	0.0286296624974901	0.13210388417742	0.00503502100198304	0	0.0126026472661288	0	0	0	0	0.0203610331732296	0	0.0282541809155691
F830212C03RIK	0.00269954481355706	0	0.0323964084573356	0	0	0	0	0.0151469201096	0	0.000645047904407403	0.00371496928282451	0.0083367703810234
6030458C11RIK	0	0.00734544577163797	0	0.00985110006189687	0.0182744124132573	0	0.024341846760868	0	0.035209433996345	0	0	0.0205891174696621
CDH6	0	0	0.0484410419727062	0.00172572478699272	0	0	0.00194616870198498	0.0194321638580545	0	0	0.0183332393546301	0.0129781355428139
BASP1	0	0	0.00667830778201694	0	0	0.0739744049270537	0.0546970827800106	0.106115288082727	0	0.0601503861091194	0.058998902521023	0
D130046C19RIK	0.00294900958689729	0	0.0295667594552221	0	0.00612480957124346	0	0	0.0173164496180725	0	0.00949222951360359	0	0.00463094803382846
FAM105B	0.0425115889964991	0.00277348507943917	0	0	0.0284033764591989	0.00759146494096263	0	0	0.0506522948797727	0.0114281962302221	0	0
FAM105A	0	0	0	0.0118917323162469	0.0586056741853131	0.118975994738168	0.561553654015113	0.169329547555224	0.0098781241417986	0	0	0
ROPN1L	0	0	0.00732345360301654	0	0	0	0.0114766553141482	0.0185225644724744	0	0.00983039096334907	0.00790513466838929	0.000686752839946561
MARCH6	0	0.00235057340997666	0	0.0013584590880123	0.016097981581095	0	0.00845974334843615	0	0.0292898000730928	0	0	0.00113470907945457
CCT5	0	0.00857245230150899	0	0.0405795080654131	0	0.00584265909383578	0.0398393065572047	0	0.0249723268164958	0	0.0458923895485947	0
1700084J12RIK	0	0.0167938957277675	0	0.00544879369513549	0	0	0.014453777305003	0	0.0544893401076069	0	0.00336478825610463	0.00334727298194136
TSPYL5	0.00984181168066646	0	0.0365363297740217	0	0	0	0	0.013063808907543	0	0.0030373624595766	0.00297898563284065	0.0147848799803745
9430069I07RIK	0.00552607282044116	0	0.00692764709222253	0	0	0	0	0.0122927474439344	0	0.00535342914262728	0.0432619774155989	0.0145529759392367
RPL30	0.0193946114037644	0.0504845091935617	0	0	0	0.0181191149719956	0	0	0.0119376205076606	0.0224529605846206	0.000240821347926509	0
HRSP12	0.0152259517558214	0.112296113943551	0	0.0539659908953307	0.0206103410809518	0.00210019027205791	0	0	0.0665862920100936	0	0	0
NIPAL2	0.00285864183437804	0	0.0272162776057642	0	0	0	0	0.00486035924948287	0	0.0048279731569806	0.00527777414323091	0.0130330098312178
STK3	0	0	0	0	0	0.135060895543122	0.185183167975944	0.0747518712155335	0.326072202581513	0.101722556605709	0.00859367760367683	0
MIR599	0.0139154758960679	0.00212007866741474	0	0.00735113258096023	0.00775188541215707	0.00521628768660034	0	0	0.00998418620175025	0	0	0
RGS22	0.00930685536205667	0	0.00838170165008371	0	0	0	0	0.0164992597557127	0	0.0138115876149177	0.00251440105376718	0.00827273259886905
FBXO43	0.000804836829470846	0	0.0568453904920076	0	0	0	0	0.00399663517266158	0	0.00214153475114758	0.0148699774755447	0.020066075418384
RNF19A	0	0	0	0.459291369152768	0	0	0.033690398469628	0.00793196317092034	0.00609943792363539	0	0.0307835612193551	0.0150367818632323
ANKRD46	0	0.00131929986096952	0	0.0215305131666764	0	0	0.0101182789993167	0	0.0299992448234899	0	0.0202738212466441	0.0197192377902097
SNX31	0.00384598283183307	0	0	0.000976509921319434	0	0	0	0.00806781506999173	0.00910675189022666	0	0.00684412451320131	0.0158341196892617
PABPC1	0	0.0082681363344256	0	0.0527558803485089	0	0	0.0300031023767019	0	0.0171170327767604	0	0.0133323046079835	0.0219641064217862
NCALD	0.00489636701890441	0	0.00318538703056264	0	0.173420477216287	0	0	0.0195199741295171	0	0.0117598142818859	0	0.0180709751115939
RRM2B	0.0793859946791428	0.0526672248396557	0	0	0.0352981933586118	0	0	0	0.0045770268560201	0.0418172516264155	0	0.00396098501899644
UBR5	0	0.0157130330369403	0	0.0236619661587203	0	0	0.00327879443489763	0	0.0232146599159826	0	0.0102306561588063	0.0104567838837005
KLF10	0	0	0	0	0.137429145055207	0.0601997774394983	0.109761318769538	0.061192444125403	0.0714061072673752	0.0425902308239136	0	0
G930009F23RIK	0	0	0.013579208876519	0	0.00461056328550357	0	0.00416571025721829	0.019826705844632	0	0.0133671025638762	0	0.0204744926369768
AZIN1	0	0.00858626768411407	0	0	0	0.00831324505836686	0.0410981055182755	0	0.154090666063355	0.0474802502061773	0.00409446041071858	0
SLC25A32	0	0.0206673972456163	0.0070490575910024	0	0.00699906854289772	0	0.00539002823458962	0	0	0.0195080291805793	0	0.000927501234649932
DPYS	0.014192390752419	0	0.0133095299435826	0	0	0	0	0.0111888539535197	0	0.00946760029856896	0.0046399763127999	0.00367859176542448
LRP12	0	0	0.014641142796112	0	0	0.025540931558949	0.0720320385171798	0.0935121831167151	0	0.000912250716624258	0.0672842863910474	0
ABRA	0.00693061372823984	0	0.0193671219721279	0.0177566475249526	0	0	0	0.0117989196716496	0	0	0.00211830623100444	0.0252071888806999
ANGPT1	0	0	0	0	0.849985679019814	0	0.0218759177015401	0.041061298298535	0.0104444530650228	0.0282187800030189	0	0.00330665912067631
RSPO2	0.00646207829635202	0	0.0195783442530892	0	0	0	0	0.00580912696563723	0	0.00926824728004232	0.0047635439619538	0.0130879135394727
EIF3E	0	0.012343755813663	0	0.00679273744304117	0	0	0.0385045617412338	0	0.0372977684082875	0	0.0235497984090375	0.00324268188462431
TMEM74	0.00234066341414155	0	0	0	0	0.000380859716923112	0	0.00914099814834495	0.00086163337721573	0.0146997281514131	0.0106820472721575	0
NUDCD1	0	0.0234437741347015	0	0.0495971245049408	0	0	5.6323684253282e-05	0	0.00749485760795555	0	0.0040112279453498	0.0203956428537152
SYBU	0.0230217884283237	0	0.00841537950272737	0.00138164922926011	0.000215796873751626	0	0	0.00518552483790325	0	0	0	0.0164007622066805
GM5471	0	0.00305517832924162	0	0	0.0158991875824195	0.0359034646702906	0.0569680000656344	0	0.193798736291573	0.0239958311234132	0	0
KCNV1	0.00711000224957124	0	0.028270634807839	0	0	0	0	0.00840338569847391	0	0.00174237745528078	0.00674749310839692	0.0154900981986503
RAD21	0	0	0	0.00232984041570216	0.00764566617456645	0	0.0107343582342495	0.0244702968841806	0.025435924376482	0	0	0.0384716975721335
EXT1	0	0	0	0.183655725907766	0	0.167662277066823	0.146689852505045	0.108386443220248	0.040624145599432	0	0.301074105714185	0
SAMD12	0.00281911617183197	0	0	0	0	0	0	0.011278687307626	0.00249409119567876	0.00554722537493863	0.0102818448877605	0.0135255356533989
TNFRSF11B	0.0125456753346293	0	0.0171410689912432	0.0172540756899953	0	0	0	0.000972455559862157	0	0	0.00642638480594302	0.0126138851431669
ENPP2	0	0	0.0213816818248003	0.00991890576564664	0	0	0.00839811449759531	0.0259349590910611	0	0	0.00167247149692916	0.0104881225848669
TAF2	0.0142340137003371	0.0139524322929177	0	0.0289330892356669	0.00324829279892729	0	0	0	0.0683242742518804	0	0	0.029741867654592
DSCC1	0	0	0	0	0	0.0139496833564012	0.0537739516672549	0.0266290197243592	0.0148462119246482	0.00816302125341272	0.0048001552816125	0
GM9920	0	0	0.0220868856458784	0	0	0.0364723978856153	0.00644732160326806	0.0176091701592947	0	0.0386644500244631	0.0162783110117932	0
MRPL13	0	0	0	0	0.00176570902839192	0.00885084501701333	0.0697972886259603	0.0108320369255281	0.11776067449338	0.0267485625329114	0	0
SNTB1	0	0	0.200095449246902	0.264032127016988	0	0	0.0547195106661289	0.0977726470689195	0	0	0.0582380377409644	0.0570152847233309
HAS2	0.0024878512532158	0	0.0039756658613453	0.00683595377933873	0	0	0	0.01518261879738	0	0	0.00149582599551609	0.0051379581294096
SLC22A22	0.00154566851902588	0	0.0407655051825317	0.000838872564468155	0.00875330583495693	0	0	0.00648490083735824	0	0	0	0.00634453401961912
DERL1	0	0.0097024702706141	0	0	0.0198866587515505	0.0392696664592091	0.0195580202622208	0	0.047350969554498	0.0581557041880713	0	0
9130401M01RIK	0	0	0	0.0125619332925516	0	0.0271559552067164	0.0272337380768035	0.0266294864447372	0.0252926080913557	0	0.0251928976112422	0
ZHX1	0.00341866755121082	0.0188778542912596	0	0	0.00391591342389416	0.0264262494869052	0	0	0.116717700434296	0.0503188856605228	0	0
ATAD2	0	0	0	0	0	0	0.0471474926293291	0.0384996014799896	0.0463371687880712	0.00306545113773587	0.0257416815667802	0.00337048562715915
FBXO32	0	0.0170841376997783	0.00220490111873532	0.00275646444959086	0.00429328052340536	0.00470606168120725	0.00806879521662189	0	0	0	0	0
KLHL38	0	0	0.0045681704341624	0	0	0	0.00974448053966796	0.016308843229413	0	0.025711485766605	0.00908144378005478	0.000706679586362008
ANXA13	0	0	0.0215451987672648	0.0101882765135723	0.0041445611882511	0.00033543389340116	0.000245578767900103	0.00498688202962885	0	0	0	0
TMEM65	0	0	0	0.116819752691574	0.0194960438224498	0.0238452211525274	0.0300836229610429	0.016276966970436	0.0287464261011806	0	0	0
MTSS1	0.359286259280171	0.592712268928632	0.0111726288940775	0	0	0.0124636182762719	0	0	0	0.00461290283055555	0.330971805497655	0
E430025E21RIK	0.00506775735056903	0.0244896939352479	0	0	0	0.00984230594424088	0	0	0.0890550937337747	0.00820904953394634	0.00991443832564679	0
4933412E24RIK	0.00544141701624035	0	0.0333056905523814	0	0	0	0	0.00824421313499387	0	0.00258268597225988	0.000597532231232657	0.0248947237765127
FAM84B	0.0132168828204581	0.0250965502516264	0	0	0.0140557195292415	0	0	0	0.00552933935106731	0.0108450849657352	0	0.0207050908508349
A1BG	0	0	0.0392762082689953	0	0	0	0.00553461838358136	0.00219025413044602	0	0.0110393360563985	0.00467983479787467	0.0115134459443995
H2AFY3	0	0.021890012805054	0.0315847640817453	0.00625818102793488	0.00679360025177	0	0.0120675284838973	0	0	0	0	0.0152423695257614
GSDMC	8.42186558656563e-05	0	0.0291843681434177	0	0.0169783479880502	0	0	0.0107901536300288	0	0.00371890690619639	0	0.00644706515727199
GSDMC2	0	0	0.0442300017767491	0.00796380242881346	0.00134703779145602	0	0.00719384449974165	0.022676712142058	0	0	0	0.0103885047290233
FAM49B	0.0233594736072852	0.0145609728144635	0	0	0.00467966030136144	0.0609300141103572	0	0	0.0108022165243505	0.00145066212838871	0	0
ASAP1	0.00995643538027175	0	0	0.240046279469429	0	0.0647132678543169	0	0.00918520505783045	0.0198681310088481	0	0.0372570661612908	0
ADCY8	0.00522491970310483	0	0.00817951264437444	0.0145312029672562	0	0	0	0.00399676792272603	0	0	0.0111418711582548	0.00903224005441925
OC90	0.0107986213392548	0	0.0166597628703022	0	0.00548219850204595	0	0	0.00366886649213508	0	0.00526700479973206	0	0.00965404031087598
HHLA1	0.00681711143739163	0	0.0123402396930667	0	5.09145631746288e-05	0	0	0.0152858808524534	0	0.0111830789840348	0	0.00768483957674627
KCNQ3	0.0155937401549544	0	0.0124325960327647	0	0.0114731784471091	0	0	0.0031457927057487	0	0.0119274256500055	0	0.0184828461817633
LRRC6	0	0	0.021784069820334	0.0217666838207639	0.00171648154175885	0	0.00276101532381355	0.0106773817506578	0	0	0	0.00942368061337755
TMEM71	0.0266901306559061	0.0650105918765729	0.254293291673739	0.195672937430794	0.24546971978517	0	0	0	0	0	0	0.0952852746516595
SLA	0	0.0521199364407261	0	0	0.053945716191318	0.0359982376357475	0.0260436526298697	0	0.130445182859743	0.00368306852058814	0	0
NDRG1	0	0	0	0	0.0185473607703244	0.0260640953638326	0.057608939129097	0.108637111375732	0.0146425508083042	0.064990257907388	0	0
ZFAT	0	0	0	0	0	0.0115861869391153	0.00301710128919281	0.0136593621048543	0.0163381686681859	0.0163235347984435	0.0100118095661968	0
MIR30B	0	0	0.0166022203219872	0.000476804678031452	0.00248182998236943	0	0.00596838751530487	0.000977125659797644	0	0	0	0.00201346801106384
MIR30D	0.017774215123458	0	0.0075940921544508	0.00140654065966047	0.0201285119453636	0	0	0.00932022591817954	0	0	0	0.00710922639703259
COL22A1	0.00749178486524958	0	0.0348568997669301	0.00842506500599785	0	0	0	0.0170404135551168	0	0	0.00659753349568412	0.0242460991858902
KCNK9	0	0	0.0222219177316489	0	0	0	0.00568241406978277	0.00215746522274357	0	0.00766582802056606	0.00265525347116205	0.0155311690346202
TRAPPC9	0.00870366351514439	0.0021271976608054	0	0.0234281481990227	0.000837284819056009	0	0	0	0.00176692983171425	0	0	0.00981897779980089
PTK2	0.0264875699877848	0.107808698186218	0	0	0	0.0656402941273418	0	0	0.00576817208664362	0.0275528324763582	0.0835597847849537	0
MIR151	0.026351410663176	0	0.0341807078939535	0	0.00736635755554016	0	0	0.00177183693577755	0	0.0488217930114244	0	0.00569987275190035
SLC45A4	0	0	0	0	0	0.0266361548340247	0.0143056241504633	0.0327217756947129	0.0299699197756808	0.0233935767968961	0.0132815432091015	0
GPR20	0.0179011298258874	0	0.023930411206343	0.0210881891800678	0	0	0	0.0129147549539033	0	0	0.00629046417167969	0.0159356830647852
7120482A17RIK	0	0	0	0	0.00644226359500055	0	0.000356622309080883	7.10784123005036e-06	0.0010056719885989	0.00306563537976037	0	0.00319608215561912
MROH4	0.00915132387681099	0	0.0327070516555062	0.0171449262225483	0.0032729177592087	0	0	0.00291749283479274	0	0	0	0.0140392915143487
ARC	0	0	0.0097991838782505	0	0	0	0.0105097682451978	0.0306253975916522	0	0.00218184709031889	0.0250820626620482	0.0136189406558029
JRK	0.0287377343658345	0.0174483167379658	0.0219503667178417	0.000302860893543108	0.0138378114203847	0	0	0	0	0	0	0.047289993555246
SLURP1	0.0152632105814386	0.00101906176479199	0.0287632867868753	0.00488317838880404	0	0	0	0	0	0	0.0282960299145148	0.0182430110452567
LYPD2	0.00992483518035893	0	0.0179232767959289	0	0	0	0	0.00407113037793036	0	0.00569717138505798	0.00167463627761197	0.0123968799626608
2300005B03RIK	0.0142805420909547	0.0042027985411287	0.00621576925062578	0	0	0	0	0	0	0.00820234109094578	0.0161529159884766	0.0100647143333937
LYNX1	0.31547288161095	0.220996561383637	0.00145098838673992	0	0	0	0	0	0	0.0179614747756664	0.0126636277808548	0.0185781121176762
LY6D	1	1	0	0	0	0.00969455936799626	0	0	0.00399116770640385	0.00542251789592797	0.0308432968571662	0
D730001G18RIK	0.00488507245353468	0	0.0367832603085629	0.0107102054067922	0	0	0	0.00507024035306503	0	0	0.0109737429459129	0.0211131898492995
LY6K	0.0118723975521331	0.00184721724997844	0.0480059366873708	0	0	0	0	0	0	0.0200729494707233	0.035949479374616	0.0258553802951646
GML	0	0.0107536376418323	0.00454680625287412	0.0255499223785771	0	0	0.00223334867775962	0	0	0	0.0178037073711699	0.00993129948659884
CYP11B1	0	0	0.0328111765439263	0	0	0	0.0017494988055271	0.0105376282490848	0	0.00780744739690725	0.000601140531224881	0.00648647503433999
CYP11B2	0	0	0.0337542219875828	0	0	0	0.000176997524437775	0.00269667055894611	0	0.00706449419827022	0.0194311331706757	0.0241170105784173
2010109I03RIK	0.0472921935799907	0.0103387693482084	0.0013459086367998	0.00420811385702109	0	0	0	0	0	0	0.00235506325810947	0.0189864809043595
LY6I	0	0	0	0	0	0.187249901179585	0.025509005412615	0.0327440236359448	0.0024813668566907	0.00180584018786675	0.0316717152863086	0
LY6A	0.467079818285444	0.735856961156065	0	0.0501865619389017	0	0	0	0	0.533264571415587	0	1	0.0205572487023842
9030619P08RIK	0	0.00742436175903359	0	0	0.00750533304335635	0	0.00334693534295126	0	0.000903609919807623	0.0438327758914891	0	0.0230694667390163
LY6H	0.0048164134086912	0	0.0225073384590775	0.00673609298620658	0	0	0	0.0107984528651515	0	0	0.00984087118376673	0.0180406056485207
TOP1MT	0	0.00975160600611915	0	0.0361444288450257	0.180668482333328	0	0.0324664614355536	0	0.00727982674197667	0	0	0.0233945160934002
MAFA	0	0	0.0702154900247183	0.00360551358611953	0	0	0.00278713942392659	0.000754344112739688	0	0	0.00112432047703662	0.0251844494767693
NAPRT1	0	0.0125409771524125	0	0	0.0100401111181642	0	0.00917901848752476	0	0.00184754864821138	0.0112293920369018	0	0.00417007014923135
EEF1D	0	0.0141088317680308	0.0115527465082034	0.0101819664198295	0	0	0.018301980724499	0	0	0	0.0145886113034848	0.0138811254737183
PYCRL	0	0	0	0	0.0200774162554595	0.00770441893299606	0.0393596431975506	0.0233769703729968	0.0121584434750373	0.0132592722834228	0	0
TSTA3	0	0	0	0	0.00727130139845772	0.0139084294755192	0.0284887615636766	0.0111889673442869	0.0187165422983621	0.00821992703617037	0	0
CCDC166	0	0.00627866335829553	0.0319509197259763	0	0	0	0.013529032332752	0	0	0.00474985988053691	0.00709820181100386	0.0325377411613632
FAM83H	0	0.0154694614506509	0	0	0.0445094126099021	0	0.00874957343578937	0	0.0007351618617198	0.0649919108815335	0	0.00132658383395333
PUF60	0.00437811308474292	0	0	0.00867386455400192	0.0170366886426329	0	0	0.0291870064216467	0.0209112751632199	0	0	0.0230025201215758
