LUAD_P1_up	LUAD_P2_up	LUSC_P1_up	LUSC_P2_up	LUAD_P1_dn	LUAD_P2_dn	LUSC_P1_dn	LUSC_P2_dn
DRAM1	0.168388084162551	0.0386138047565409	0	0	0	0	0.331403930730785	0.336522854429348
DRAM2	0	0	0.213653306730626	0.157646105252956	0.006281126506016	0.0500334734513041	0	0
DRAP1	0.00205351314743884	0	0	0	0	0.0183818621821433	0.188116145696597	0.145381411290034
DRG1	0	0	0.23535522650466	0.156002027361119	0.0690865980816478	0.0829906076771078	0	0
DRG2	0.0935500406908968	0.0602877455586707	0	0	0	0	0.124379712979322	0.174108954933542
DRP2	0	0	0	0	0.372054885314584	0.25287209891202	0.0214173057915419	0.0149557541375947
DSC2	0	0	0	0	0.306006905692251	0.091900447042156	0.0850200575893617	0.07959917069998
DSC3	0	0	0.143427322048473	0.171521299605363	0.131511008067186	0.0685658674581902	0	0
DSCC1	0	0	0.0148159527270671	0	0.294300368428504	0.344031348843044	0	0.0248553860002773
DSCR3	0	0	0	0	0.0191599309808767	0.0571405488354611	0.0606384183195746	0.0561911821901973
DSCR6	0.0584412224395931	0.0207838775022818	0.0921259018883667	0.0449122142757597	0	0	0	0
DSEL	0	0	0	0	0.141023719514292	0.227909679978875	0.0765756546636137	0.0991458741079142
DSE	0	0	0	0	0.226716168071285	0.106894825427244	0.0787574745221636	0.0268928308425952
DSG2	0	0	0	0	0.387708443076933	0.114150548845134	0.14487053721149	0.131437952332954
DSN1	0	0	0.0412744450944887	0.0286662322114209	0.0215038778647738	0.0268009822805844	0	0
DSP	0	0	0.0386254584872195	0.0518814729326298	0.140966237768633	0.0159446564401799	0	0
DSTN	0.00235974758189851	0	0	0	0	0.000288644019315081	0.0900840487089172	0.0968446697128793
DSTYK	0	0	0.123330952932112	0.132044686154731	0.00234309123338953	0.00215585840270703	0	0
DST	0	0	0.0628150212343987	0.0854574962775623	0.182896045593347	0.120351404761053	0	0
DTD1	0	0	0.0477202985171957	0	0.000456847546402648	0.063781305966269	0	0.00403215149428651
DTL	0	0	0.193691283324984	0.123803634060952	0.377052315551266	0.326861294268486	0	0
DTNA	0	0	0	0	0.02495738459999	0.00193170712061353	0.252926935469598	0.280298463636806
DTNBP1	0.341231111775631	0.309800023386231	0.0137271078509148	0	0	0	0	0.0244474321649979
DTNB	0.0915720297715398	0.0903140511256124	0.242721849592874	0.169391469934794	0	0	0	0
DTWD1	0	0	0.0275982468411835	0	0.00917228735792938	0.0500475235333893	0	0.0238785209640404
DTWD2	0	0	0	0	0.0369573606840262	0.0686463023167454	0.170651347598757	0.164074973579273
DTX1	0.00806545374060793	0.00385030469078572	0	0	0	0	0.0846040668812093	0.0520478022705114
DTX2	0	0.00910732741721565	0	0	0.0379139152366297	0	0.102566855395355	0.0743509928099355
DTX3L	0	0	0	0	0.074203319652833	0.0156913332599517	0.271584526506096	0.312738305385146
DTX3	0.219159581344299	0.168286366260558	0.157004238854641	0.18338845388081	0	0	0	0
DTX4	0.0949311805851583	0.0479010826459886	0	0	0	0	0.476824473870016	0.446454140491204
DTYMK	0	0	0.0769374901117847	0.0642764790367993	0.192384950341333	0.155380001987637	0	0
DULLARD	0	0	0.00852076282701591	0	0.0979744969686163	0.129135598326594	0	0.0127808320075315
DUOX1	0.0925795246244087	0.0441024336025117	0.0300043062259619	0.0675021380246796	0	0	0	0
DUOX2	0.00657188339267657	0.00493609772627933	0.0439631576850786	0.0471691971876943	0	0	0	0
DUOXA1	0.0891348856547576	0.070287007283102	0	0.0106987247270491	0	0	0.00735935995648308	0
DUOXA2	0.0395917235564269	0.0159632644142878	0.017416253225054	0.0245418198220455	0	0	0	0
DUS1L	0.0513732919806187	0.0436363607286735	0	0	0	0	0.0751776371750607	0.171299069033785
DUS2L	0	0	0	0	0.00563242436288767	0.0651356767191788	0.280764860207576	0.294423489232078
DUS3L	0.0465131645283453	0.0305916273834336	0	0	0	0	0.021620362774033	0.0597081839256531
DUS4L	0	0.015436688241322	0.192963245216583	0.17423697790358	0.0185325393705162	0	0	0
DUSP10	0.0338610649266985	0.0503320166954446	0.0192272644696821	0.00192886817314799	0	0	0	0
DUSP11	0	0	0.306717015643284	0.332479301830829	0.055390050671325	0.0408117585927076	0	0
DUSP12	0	0	0.0624705040960764	0.0284831828501119	0.0436603709260534	0.0475210268469856	0	0
DUSP14	0	0.0169171127752649	0.033561208362787	0.0229050330268074	0.0264090467840386	0	0	0
DUSP16	0	0	0	0	0.0139190093112861	0.00422067742147646	0.0701173772919579	0.0564581687085786
DUSP18	0.0731096430253026	0.140539298321794	0	0	0	0	0.282685293224748	0.211620789860815
DUSP19	0	0	0.0985028102840996	0.113519698273804	0.0495947049866521	0.0846525939763247	0	0
DUSP1	0	0	0	0	0.0421650188597105	0.0833379744538446	0.28620450363078	0.292448564488905
DUSP22	0.10203560880926	0.0833153478533258	0	0	0	0	0.56132127881597	0.561819443338184
DUSP23	0.0306805708547224	0	0.132065019710008	0.0701879325840029	0	0.0125586516004847	0	0
DUSP28	0.185948483928188	0.119758945142483	0.0174511526322674	0	0	0	0	0.00621809180681512
DUSP2	0.136696683655771	0.0476372501850057	0	0	0	0	0.0747338888712281	0.103467729011682
DUSP3	0.101012287029472	0.0952640462898681	0	0	0	0	0.109407855955364	0.120987509419993
DUSP4	0	0	0	0	0.0429217938559512	0.0660180465162733	0.214769512812163	0.228432107996936
DUSP5	0	0	0	0	0.394849218753223	0.369411850958718	0.239149045075115	0.233906736836261
DUSP6	0.0273144094382472	0.0978181008452207	0	0	0	0	0.248597189621555	0.160170040676617
DUSP7	0	0	0.0431458765688936	0.0806714229737868	0.0447279902521352	0.0297842377208705	0	0
DUSP8	0.12930334493267	0.0407743278354502	0	0	0	0	0.0962588533026962	0.0920916053371335
DUSP9	0	0	0.210387851272268	0.180092950170432	0.170734215770957	0.159618384494456	0	0
DUT	0	0	0.191743807202434	0.101774872599276	0.299555282046724	0.280525551613614	0	0
DVL1	0	0	0	0	0.0606286043454964	0.0201789845412618	0.505669151274995	0.483215816643086
DVL2	0	0.00422896418454543	0.0594789136455924	0.0156919079727348	0.0351499476399713	0	0	0
DVL3	0	0	0.208900253971414	0.161493197115494	0.123130722630991	0.144272888670017	0	0
DYM	0.0478811736134876	0.0285657531027894	0	0	0	0	0.0794818498375324	0.129967000244037
DYNC1H1	0	0	0	0.0260239775966186	0.150146276487284	0.0870579058636966	0.0249826382579601	0
DYNC1I1	0.0603178796590758	0.151313436838399	0.0201625900175855	0.025031621305934	0	0	0	0
DYNC1I2	0	0	0	0	0.196650150594315	0.0504495631596024	0.101788394012443	0.108238629794679
DYNC1LI1	0	0	0.0495169266823868	0.0252003989513498	0.0257153235211759	0.086580991893074	0	0
DYNC1LI2	0.0342778438421676	0.100040451091069	0	0	0	0	0.207213436460046	0.181171037699701
DYNC2H1	0.0572226367505356	0.0501834970509978	0	0	0	0	0.090164928739606	0.0801079750510898
DYNC2LI1	0.145939485648986	0.0846707085742439	0.0110325963943618	0	0	0	0	0.0239048124545761
DYNLL1	0	0	0.047202648508081	0.049909115290523	0.151121561346123	0.225753084912263	0	0
DYNLL2	0.0161281693407187	0.110511028644222	0.0760209773684492	0.0677905416590107	0	0	0	0
DYNLRB1	0.0264170504897355	0.00910497246055262	0	0	0	0	0.11628794107991	0.115579050842486
DYNLT1	0.0213470287716271	0	0.263272838085811	0.203295366525915	0	0.0466731428072663	0	0
DYNLT3	0	0	0.490808724103863	0.49807306038201	0.103725770242712	0.183731321326524	0	0
DYRK1A	0	0	0.0409163158266345	0.0618146553977008	0.00852373273077373	0.0372844584666618	0	0
DYRK1B	0.0807831799901706	0.0778851615680106	0	0	0	0	0.0395490195689833	0.0251775399590823
DYRK2	0	0	0.0359297313588789	0.0306468073975467	0.107451881745378	0.0329511333531029	0	0
DYRK3	0.0772512185761875	0.0639160185066484	0	0	0	0	0.216766533478175	0.218349457865081
DYRK4	0.218853954484759	0.144645237215575	0	0	0	0	0.0539984243832034	0.0704826536953289
DYSF	0	0	0	0	0.11133708645346	0.0623532484717919	0.222297555159346	0.195837175787366
DYX1C1	0.135615018902958	0.0716798950397008	0	0	0	0	0.173662890406739	0.225546323880893
DZIP1L	0.0538670346905905	0.0356399650507437	0.0968497623000548	0.0974403651221344	0	0	0	0
DZIP1	0	0	0.0253814444223932	0.0260697816578876	0.0825396688589518	0.0839759321862065	0	0
DZIP3	0.0726860406057767	0.0649684253096282	0	0	0	0	0.0910865207047476	0.055882886685927
E2F1	0	0	0.00442941934577518	0	0.0657235920490184	0.139815513884166	0	0.0173805509019175
E2F2	0	0	0.026339518666595	0.0170042192282907	0.049172703595152	0.059751124962002	0	0
E2F3	0	0.00418222920137924	0.00535834474501602	0	0.023646927423676	0	0	0.00568331677767398
E2F4	0	0.0115614355888766	0	0	0.0303588880629592	0	0.24185391072896	0.263143839472817
E2F5	0	0	0	0	0.0107225840577469	0.0178316119232929	0.0571327818030066	0.0658259448732176
E2F6	0.012814046846681	0	0.297553295701402	0.263190879523728	0	0.00585338510826039	0	0
E2F7	0	0	0.110890314168854	0.104196479834088	0.463864857234551	0.389383251249042	0	0
E2F8	0	0	0	0	0.101603714113339	0.0239421900503604	0.369024958818038	0.322387925909807
E4F1	0.106179260752109	0.081033356328271	0	0	0	0	0.196649120334442	0.151060294669093
EAF1	0	0	0	0	0.135755603180802	0.142968578266845	0.120146562717002	0.227271061749238
EAF2	0.180798466148678	0.0643782584734531	0	0	0	0	0.257466931793758	0.242978601713815
EAPP	0.093664462609719	0.0597043121911194	0.0502902895778178	0.00192842720499616	0	0	0	0
EARS2	0.062980806465494	0.05013940812453	0	0	0	0	0.0174837339795907	0.0151550143134042
EBAG9	0	0	0	0	0.035102727176265	0.0490663315023987	0.0322323496341773	0.0485445383327886
EBF1	0	0	0	0	0.0397060599941205	0.0724100971890787	0.0502961630341446	0.0245014004587622
EBF4	0.13250374904623	0.177269193022816	0	0	0	0	0.0569336074207587	0.0589123780247632
EBI3	0	0	0	0	0.0473266866924077	0.00614390155985319	0.226934791138452	0.142951917306857
EBNA1BP2	0	0	0	0	0.059346546128788	0.0629119277256027	0.0621419114149812	0.114896302357705
EBPL	0	0	0.0501552329898486	0.0307227124650326	0.0167630739977303	0.0924377344533343	0	0
EBP	0.0192236450484418	0	0.290523111957581	0.186947213526473	0	0.0287790565887003	0	0
ECD	0	0	0	0	0.0898352268767602	0.0593360652311143	0.056066087931205	0.0503941362655815
ECE1	0.00686301883405193	0.150678203937113	0	0	0	0	0.0668619311529294	0.00416712978471751
ECE2	0	0	0.432911197380545	0.358465316088268	0.151697398475003	0.177393582851781	0	0
ECEL1	0.00358332006295416	0.019779058120347	0.0802295992189783	0.0612212420769928	0	0	0	0
ECH1	0	0	0	0	0.0518736023374311	0.0383327707343975	0.0279971334053791	0.022060912606967
ECHDC1	0	0	0	0	0.0622461992935824	0.165035625550544	0.0174101361164567	0.0446232582600139
ECHDC2	0.397787249214365	0.298533066727581	0	0	0	0	0.0822023771304812	0.0577909028140073
ECHDC3	0.116239156429177	0.119366011928076	0	0	0	0	0.486899499711306	0.553419663276918
ECHS1	0.0308223074980928	0	0	0	0	0.00720424810922118	0.0271078968036511	0.0479240898695907
ECM1	0	0	0	0	0.0921968125007467	0.0437069832173484	0.197156405103683	0.166393672259893
ECM2	0	0	0	0	0.0367594505697813	0.0268049907566561	0.0976301835994121	0.0852403219826269
ECSCR	0.0270619817916803	0.0101988604253175	0	0	0	0	0.338444248053902	0.303550008793814
ECSIT	0.0866298582630702	0.0635965938187269	0.00376495435969064	0	0	0	0	0.0242506313356709
ECT2L	0.125277435527023	0.0619100665903533	0.131958568011305	0.10018922329313	0	0	0	0
ECT2	0	0	0.254626675253755	0.199291379911363	0.503153765843084	0.445501549489155	0	0
EDA2R	0.15325042701998	0.207457257726802	0	0	0	0	0.256374330764188	0.202697583617081
EDARADD	0	0.00442729243505594	0.0060254139353516	0.0407924315331502	0.0390905940786436	0	0	0
EDA	0.0623004810317861	0.0946874133034481	0	0	0	0	0.0452520155838715	0.0454580309269593
EDC3	0	0	0.116096755108161	0.0945695652290323	0.0153348174970903	0.0221085784802934	0	0
EDC4	0.0470345125284552	0.0981181323439535	0	0	0	0	0.3953222703298	0.334370388551102
EDEM1	0.0760939212103607	0.0581436226899279	0	0	0	0	0.163029827875144	0.118976559762069
EDEM2	0.00546358011359593	0.0300394535456451	0	0	0	0	0.0453266836189223	0.0435401805658578
EDEM3	0	0	0.225430849679877	0.309337675527945	0.0966197296208764	0.0985430057508055	0	0
EDF1	0.0413563589881038	0	0	0	0	0.0241474602638254	0.0352941142210752	0.0748359717569653
EDIL3	0	0	0.068715977881106	0.0862797122317411	0.122905531826207	0.0491190122704437	0	0
EDN1	0	0.00711155400334197	0	0	0.0546919265714686	0	0.213242289407452	0.211640913892124
EDN2	0	0	0	0	0.0440674225405649	0.00909956193110723	0.111130020047962	0.0786097694347392
EDNRA	0	0	0	0	0.0651802960239839	0.0257344146024092	0.197207012276322	0.153523746030752
EDNRB	0	0	0	0	0.0203278057507525	0.0366606382172488	0.424798208037067	0.443563304119129
EEA1	0	0	0	0	0.0277947924976755	0.0681613996816173	0.135471400476823	0.0590226343995432
EED	0	0	0.0526721924127271	0.0307309137270007	0.0202717736359105	0.0166939747330399	0	0
EEF1A1P9	0	0	0	0	0.0117629737458014	0.0103511513944296	0.0300699148443762	0.0903311614226985
EEF1A1	0	0	0	0	0.019975799364944	0.0329664141005248	0.0315580539256149	0.107640048053051
EEF1A2	0	0	0.0711564557322168	0.0558267876812346	0.0809741332435617	0.0136526096120153	0	0
EEF1B2	0	0	0.0443408575005511	0.0109759981113453	0.037700236570972	0.0483007289627954	0	0
EEF1D	0.0104907238320669	0	0	0	0	0.0324082684310857	0.30091752066658	0.281237391108643
EEF1E1	0	0	0.000475228930933047	0	0.108094042892245	0.178680355228029	0	0.0151376665816036
EEF1G	0	0	0	0	0.0852829022130687	0.0743444673772518	0.0111031606471584	0.0474423026695236
EEF2K	0.155059220282249	0.0681927628759082	0	0	0	0	0.00927752112398943	0.0040943598579706
EEF2	0.0004189678653026	0.00470820515131844	0	0	0	0	0.086642109120364	0.113556584615095
EEFSEC	0.0138705572911655	0	0	0	0	0.0174378827660449	0.0446856796796911	0.0903047538302053
EEPD1	0	0	0.176027899646414	0.202872499264972	0.0754088643763134	0.0430293613638243	0	0
EFCAB1	0.0584659497235264	0.056637760265765	0	0	0	0	0.0686077957495349	0.0561848596554696
EFCAB2	0.0646525542865304	0.00318758029909134	0	0	0	0	0.0760889116081984	0.0792339605323651
EFCAB4A	0.153612285205921	0.0871810241952132	0	0	0	0	0.481314338281036	0.509398649845217
EFCAB4B	0.0462864775336832	0.102427655366998	0	0	0	0	0.511015287544127	0.359608269822765
EFCAB6	0.175557398943223	0.165739450986758	0	0	0	0	0.0613539579770042	0.0656889290958256
EFCAB7	0.0746558951054702	0.0705531155851201	0	0	0	0	0.0471215251284227	0.0870159365249174
EFEMP1	0	0	0	0	0.00993123377291231	0.0492293385441543	0.034364944582048	0.0221030969434703
EFEMP2	0.0160506365674604	0.0567314613240805	0	0	0	0	0.363268323280978	0.28180614805912
EFHA1	0.0327214568352601	0	0.0260778289230937	0	0	0.0248950541052479	0	0.0347470258438972
EFHA2	0.0345199104282771	0.0338686652293394	0.294955042186848	0.27416614041626	0	0	0	0
EFHC1	0.214454390424397	0.123170314619909	0	0	0	0	0.0929022841879012	0.117514975079926
EFHC2	0.285043599252138	0.200668726995735	0	0	0	0	0.153222417600721	0.098460561693242
EFHD1	0	0	0	0	0.0107884606450243	0.0329245169759561	0.101938828006853	0.0692481940218195
EFHD2	0	0	0	0	0.150991967094497	0.127679990680274	0.251897419042141	0.217012189005081
EFNA1	0.0772249452270585	0.0211599524376769	0.374660666675139	0.333935405421798	0	0	0	0
EFNA3	0	0	0.221994631131875	0.181957470693793	0.0668586682686911	0.0389465003280874	0	0
EFNA4	0.0742864540443014	0.091607707361002	0.101174149314283	0.0700585311244854	0	0	0	0
EFNA5	0	0	0	0	0.1200938690947	0.151693296608272	0.11755407968084	0.107814461923614
EFNB1	0.00444758642999011	0	0.0163519418570201	0.0205228070033095	0	0.0205710718394053	0	0
EFNB2	0	0	0	0	0.227359487282176	0.145523813623523	0.0409281231980935	0.0180501246453822
EFNB3	0.00132009380159285	0.00969811515385448	0.171905741544995	0.172948271474483	0	0	0	0
EFR3A	0.00375302867355111	0.0637423663968931	0	0	0	0	0.076216344274832	0.0187691035386384
EFR3B	0.0112701032189886	0.0285598639005016	0	0	0	0	0.0751292500028484	0.119500450439379
EFS	0.185690040650376	0.224249247600863	0.0444829510425252	0.0978672428659171	0	0	0	0
EFTUD1	0	0	0.0867291668790545	0.0691180638072195	0.0287566611121088	0.00731001185893282	0	0
EFTUD2	0	0.0225152851399231	0.000531987330423772	0	0.0620710603731819	0	0	0.018130203014398
EGFL6	0	0	0	0	0.0535697585653823	0.0481498171518435	0.010624881496467	0.00224022718104186
EGFL7	0.0680592618454089	0.0497857106924202	0	0	0	0	0.161648082809654	0.160083621925426
EGFL8	0.0387241514472662	0	0	0	0	0.00330215693061946	0.0604703641569504	0.0633400610355588
EGFLAM	0	0	0.0479390648050225	0.0700014948351089	0.0761896300929516	0.0847104455048506	0	0
EGFR	0	0	0	0	0.112063713646729	0.0058202435293745	0.147518217863687	0.0814884837921839
EGF	0.0324846943508969	0.0923426578272914	0	0.0370309519211773	0	0	0.00610685978703021	0
EGLN1	0	0	0.128123645288689	0.150869495032187	0.425599237040646	0.323002047057712	0	0
EGLN2	0.0342383797882562	0	0	0	0	0.000552945078014723	0.125799689767791	0.103704830510286
EGLN3	0	0	0	0	0.239023729957549	0.192150064450242	0.230653382556872	0.179069216602734
EGR1	0.0689792078152917	0.0219405158700015	0	0	0	0	0.112654983607428	0.0940823586947461
EGR2	0.0525561451722197	0.121988364599433	0	0	0	0	0.0414530883054001	0.0427263693394121
EGR3	0.0549232032497793	0.0396715073760241	0	0.000610272297077969	0	0	0.00457556768166914	0
EHBP1L1	0	0.0142598416799602	0	0	0.0262732713255572	0	0.497817606058232	0.353551214529453
EHBP1	0	0	0.0321042203670696	0.0198402440900322	0.518592472677827	0.496395422897977	0	0
EHD1	0	0	0	0	0.123172195783851	0.0559548816995744	0.777812115097609	0.594875196566362
EHD2	0	0	0	0	0.112305864521437	0.0852020485464901	0.201675623241842	0.121422922063558
EHD3	0	0.0880236876994208	0.0793780469631815	0.145588896842038	0.00371002618492249	0	0	0
EHD4	0	0.0193313438583182	0	0	0.0445601303369962	0	0.32973824082415	0.303296272122298
EHF	0.175414242019362	0.268451874714402	0	0.011320257589081	0	0	0.000334899391488244	0
EHHADH	0	0	0.128841446712532	0.101788656975347	0.0722723596522193	0.0249500838357491	0	0
EHMT1	0	0.0122479559718717	0	0	0.0048790855801889	0	0.107750243642543	0.152682245172027
EHMT2	0.0137871945114448	0.0293176068975535	0	0	0	0	0.140943109024974	0.193362482383009
EI24	0	0	0.0623490256241882	0.0920023590662345	0.0703929478828903	0.0336669848155499	0	0
EID1	0.00417799010917664	0	0.0788482523393396	0.0406363826251637	0	0.00842314079123467	0	0
EID2B	0.1957830380683	0.0753445499318305	0	0	0	0	0.00256064701300525	0.0182052646012104
EID2	0.0128642864445858	0	0.124329797701011	0.134655997255109	0	0.016016555521651	0	0
EID3	0	0	0	0	0.0455982763441654	0.0356142050213111	0.0197257888795819	0.0195977235870041
EIF1AD	0	0	0.119150911551031	0.172615565291279	0.0976532364754757	0.0391145877211762	0	0
EIF1AX	0	0	0.596747801574182	0.502979167817142	0.127709785146637	0.218727203451667	0	0
EIF1AY	0	0	0	0.00285203256447847	0.00443468461058008	0.0993068575167802	0.0323879557503774	0
EIF1B	0.0295874045274314	0	0.242268481758157	0.147154805980552	0	0.0539916544201905	0	0
EIF1	0.0115812800106837	0	0.234125975362648	0.141287913651536	0	0.0372635442857934	0	0
EIF2AK1	0	0.0128127015893101	0.299991073449438	0.21070818045062	0.00139044946470374	0	0	0
EIF2AK2	0	0	0	0	0.114103639417496	0.0615431500295494	0.021690280922092	0.0547108413109374
EIF2AK3	0.239042414581471	0.175635549255713	0.185822326199312	0.17794111002413	0	0	0	0
EIF2AK4	0	0.0130841644940358	0.116379150299378	0.118946099440325	0.094086628623481	0	0	0
EIF2A	0	0	0.261615998979293	0.162543677612281	0.0403255564650905	0.118143299952368	0	0
EIF2B1	0	0	0	0	0.0361135889153419	0.031494691338924	0.00730860451077464	0.0258473112204786
EIF2B2	0	0	0.0766663361554581	0.0977864506137407	0.0230173708592285	0.01028672339767	0	0
EIF2B3	0.0628804489545667	0.0527456702989486	0	0	0	0	0.0829978644193237	0.147376643485606
EIF2B4	0.0247985185794947	0.0331943637470902	0.116119325709269	0.0728537066241789	0	0	0	0
EIF2B5	0	0	0.249891390881155	0.205214157981743	0.00281129380483066	0.0811670607733734	0	0
EIF2C1	0.0187563909448634	0.0927589296790586	0	0	0	0	0.0922469440525806	0.0552185202884954
EIF2C2	0	0	0	0	0.241750434755194	0.168400369440366	0.266606071200926	0.20088985881362
